2022-08-20 11:26:29,364 INFO  Logger.cs: 70 - 
2022-08-20 11:26:58,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor DC-1
2022-08-20 11:26:58,401 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda normal-1
2022-08-20 11:26:58,401 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-1
2022-08-20 11:26:58,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda normal-1
2022-08-20 11:26:58,402 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino + ponte H-1
2022-08-20 11:26:58,402 INFO  ExportHelperExtension.cs: 1136 - Found 107 in Arduino + ponte H-1
2022-08-20 11:26:58,403 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino + ponte H-1
2022-08-20 11:26:58,403 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda boba 1-1
2022-08-20 11:26:58,403 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Roda boba 1-1
2022-08-20 11:26:58,403 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda boba 1-1
2022-08-20 11:26:58,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-2
2022-08-20 11:26:58,404 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-2
2022-08-20 11:26:58,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-2
2022-08-20 11:26:58,405 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Suporte da bateria-2
2022-08-20 11:26:58,405 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-2
2022-08-20 11:26:58,405 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Suporte da bateria-2
2022-08-20 11:26:58,406 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Suporte da bateria-1
2022-08-20 11:26:58,406 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-1
2022-08-20 11:26:58,406 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Suporte da bateria-1
2022-08-20 11:26:58,406 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda normal-3
2022-08-20 11:26:58,407 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-3
2022-08-20 11:26:58,407 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda normal-3
2022-08-20 11:26:58,407 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-5
2022-08-20 11:26:58,407 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-5
2022-08-20 11:26:58,408 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-5
2022-08-20 11:26:58,408 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-6
2022-08-20 11:26:58,408 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-6
2022-08-20 11:26:58,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-6
2022-08-20 11:26:58,409 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0- Montagem - Copy
2022-08-20 11:26:58,410 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 0- Montagem - Copy
2022-08-20 11:26:58,413 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in 0- Montagem - Copy
2022-08-20 11:26:58,413 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-20 11:26:58,433 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-08-20 11:26:58,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-4
2022-08-20 11:26:58,434 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-4
2022-08-20 11:26:58,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-4
2022-08-20 11:26:58,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor DC-2
2022-08-20 11:26:58,435 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-2
2022-08-20 11:26:58,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor DC-2
2022-08-20 11:26:58,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-3
2022-08-20 11:26:58,436 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-3
2022-08-20 11:26:58,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-3
2022-08-20 11:26:58,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-2
2022-08-20 11:26:58,436 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base-2
2022-08-20 11:26:58,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-2
2022-08-20 11:26:58,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor DC-1
2022-08-20 11:26:58,437 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-1
2022-08-20 11:26:58,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor DC-1
2022-08-20 11:26:58,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda normal-1
2022-08-20 11:26:58,438 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-1
2022-08-20 11:26:58,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda normal-1
2022-08-20 11:26:58,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino + ponte H-1
2022-08-20 11:26:58,439 INFO  ExportHelperExtension.cs: 1136 - Found 107 in Arduino + ponte H-1
2022-08-20 11:26:58,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino + ponte H-1
2022-08-20 11:26:58,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda boba 1-1
2022-08-20 11:26:58,440 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Roda boba 1-1
2022-08-20 11:26:58,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda boba 1-1
2022-08-20 11:26:58,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-2
2022-08-20 11:26:58,441 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-2
2022-08-20 11:26:58,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-2
2022-08-20 11:26:58,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Suporte da bateria-2
2022-08-20 11:26:58,442 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-2
2022-08-20 11:26:58,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Suporte da bateria-2
2022-08-20 11:26:58,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Suporte da bateria-1
2022-08-20 11:26:58,443 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-1
2022-08-20 11:26:58,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Suporte da bateria-1
2022-08-20 11:26:58,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda normal-3
2022-08-20 11:26:58,444 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-3
2022-08-20 11:26:58,444 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda normal-3
2022-08-20 11:26:58,444 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-5
2022-08-20 11:26:58,444 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-5
2022-08-20 11:26:58,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-5
2022-08-20 11:26:58,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-6
2022-08-20 11:26:58,445 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-6
2022-08-20 11:26:58,446 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-6
2022-08-20 11:26:58,863 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-20 11:26:58,865 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-20 11:26:58,869 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-20 11:28:47,088 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:29:17,653 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:13,604 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:45,747 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:45,784 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:45,818 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:45,891 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,038 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,080 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,125 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,517 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,546 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:47,576 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:30:51,061 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-08-20 11:30:51,102 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:31:32,563 INFO  SwAddin.cs: 294 - Assembly export called for file 0- Montagem - Copy
2022-08-20 11:31:34,693 INFO  SwAddin.cs: 313 - Saving assembly
2022-08-20 11:31:34,850 INFO  SwAddin.cs: 316 - Opening property manager
2022-08-20 11:31:34,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 0- Montagem - Copy
2022-08-20 11:31:34,851 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 0- Montagem - Copy
2022-08-20 11:31:34,852 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 0- Montagem - Copy
2022-08-20 11:31:34,852 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-20 11:31:34,852 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-08-20 11:31:34,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-4
2022-08-20 11:31:34,853 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-4
2022-08-20 11:31:34,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-4
2022-08-20 11:31:34,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor DC-2
2022-08-20 11:31:34,854 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-2
2022-08-20 11:31:34,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor DC-2
2022-08-20 11:31:34,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-3
2022-08-20 11:31:34,855 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-3
2022-08-20 11:31:34,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-3
2022-08-20 11:31:34,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-2
2022-08-20 11:31:34,856 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base-2
2022-08-20 11:31:34,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-2
2022-08-20 11:31:34,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Motor DC-1
2022-08-20 11:31:34,857 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-1
2022-08-20 11:31:34,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Motor DC-1
2022-08-20 11:31:34,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda normal-1
2022-08-20 11:31:34,858 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-1
2022-08-20 11:31:34,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda normal-1
2022-08-20 11:31:34,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arduino + ponte H-1
2022-08-20 11:31:34,859 INFO  ExportHelperExtension.cs: 1136 - Found 107 in Arduino + ponte H-1
2022-08-20 11:31:34,860 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arduino + ponte H-1
2022-08-20 11:31:34,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda boba 1-1
2022-08-20 11:31:34,860 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Roda boba 1-1
2022-08-20 11:31:34,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda boba 1-1
2022-08-20 11:31:34,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-2
2022-08-20 11:31:34,861 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-2
2022-08-20 11:31:34,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-2
2022-08-20 11:31:34,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Suporte da bateria-2
2022-08-20 11:31:34,862 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-2
2022-08-20 11:31:34,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Suporte da bateria-2
2022-08-20 11:31:34,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Suporte da bateria-1
2022-08-20 11:31:34,863 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-1
2022-08-20 11:31:34,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Suporte da bateria-1
2022-08-20 11:31:34,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roda normal-3
2022-08-20 11:31:34,864 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-3
2022-08-20 11:31:34,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roda normal-3
2022-08-20 11:31:34,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-5
2022-08-20 11:31:34,865 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-5
2022-08-20 11:31:34,865 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-5
2022-08-20 11:31:34,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor (TCRT5000)-6
2022-08-20 11:31:34,866 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-6
2022-08-20 11:31:34,866 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor (TCRT5000)-6
2022-08-20 11:31:34,867 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 0- Montagem - Copy
2022-08-20 11:31:34,867 INFO  ExportHelperExtension.cs: 1136 - Found 66 in 0- Montagem - Copy
2022-08-20 11:31:34,867 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in 0- Montagem - Copy
2022-08-20 11:31:34,868 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-08-20 11:31:34,868 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2022-08-20 11:31:34,868 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-4
2022-08-20 11:31:34,869 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-4
2022-08-20 11:31:34,870 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-4
2022-08-20 11:31:34,870 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor DC-2
2022-08-20 11:31:34,870 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-2
2022-08-20 11:31:34,871 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor DC-2
2022-08-20 11:31:34,871 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-3
2022-08-20 11:31:34,872 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-3
2022-08-20 11:31:34,872 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-3
2022-08-20 11:31:34,872 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-2
2022-08-20 11:31:34,873 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base-2
2022-08-20 11:31:34,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-2
2022-08-20 11:31:34,873 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Motor DC-1
2022-08-20 11:31:34,874 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Motor DC-1
2022-08-20 11:31:34,885 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Motor DC-1
2022-08-20 11:31:34,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda normal-1
2022-08-20 11:31:34,906 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-1
2022-08-20 11:31:34,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda normal-1
2022-08-20 11:31:34,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino + ponte H-1
2022-08-20 11:31:34,908 INFO  ExportHelperExtension.cs: 1136 - Found 107 in Arduino + ponte H-1
2022-08-20 11:31:34,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino + ponte H-1
2022-08-20 11:31:34,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda boba 1-1
2022-08-20 11:31:34,909 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Roda boba 1-1
2022-08-20 11:31:34,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda boba 1-1
2022-08-20 11:31:34,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-2
2022-08-20 11:31:34,909 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-2
2022-08-20 11:31:34,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-2
2022-08-20 11:31:34,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Suporte da bateria-2
2022-08-20 11:31:34,910 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-2
2022-08-20 11:31:34,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Suporte da bateria-2
2022-08-20 11:31:34,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Suporte da bateria-1
2022-08-20 11:31:34,911 INFO  ExportHelperExtension.cs: 1136 - Found 99 in Suporte da bateria-1
2022-08-20 11:31:34,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Suporte da bateria-1
2022-08-20 11:31:34,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Roda normal-3
2022-08-20 11:31:34,912 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Roda normal-3
2022-08-20 11:31:34,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Roda normal-3
2022-08-20 11:31:34,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-5
2022-08-20 11:31:34,913 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-5
2022-08-20 11:31:34,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-5
2022-08-20 11:31:34,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor (TCRT5000)-6
2022-08-20 11:31:34,914 INFO  ExportHelperExtension.cs: 1136 - Found 60 in sensor (TCRT5000)-6
2022-08-20 11:31:34,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor (TCRT5000)-6
2022-08-20 11:31:35,174 INFO  SwAddin.cs: 339 - Loading config tree
2022-08-20 11:31:35,175 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-08-20 11:31:35,176 INFO  SwAddin.cs: 344 - Showing property manager
2022-08-20 11:32:28,781 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:32:29,709 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:32:30,183 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-08-20 11:33:28,855 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
